,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
2355,builder floor,ajmer road, Ajmer Road,3057000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-521-sq-ft-builder-floor-in-ajmer-road/9619942,521.0
2356,builder floor,ajmer road, Ajmer Road,6745000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-1048-sq-ft-builder-floor-in-ajmer-road/9620001,1048.0
2357,builder floor,ajmer road, Ajmer Road,7138000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-1094-sq-ft-builder-floor-in-ajmer-road/9620010,1094.0
2358,builder floor,ajmer road, Ajmer Road,4357000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-737-sq-ft-builder-floor-in-ajmer-road/9627876,737.0
2359,builder floor,ajmer road, Ajmer Road,3654000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-582-sq-ft-builder-floor-in-ajmer-road/9619949,582.0
2360,builder floor,ajmer road, Ajmer Road,4654000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-785-sq-ft-builder-floor-in-ajmer-road/9627881,785.0
2361,builder floor,ajmer road, Ajmer Road,6348000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-985-sq-ft-builder-floor-in-ajmer-road/9619971,985.0
2362,builder floor,ajmer road, Ajmer Road,5000000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-767-sq-ft-builder-floor-in-ajmer-road/9619963,767.0
2363,builder floor,ajmer road, Ajmer Road,5945000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-934-sq-ft-builder-floor-in-ajmer-road/9619991,934.0
2364,builder floor,ajmer road, Ajmer Road,4289000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-725-sq-ft-builder-floor-in-ajmer-road/9627875,725.0
2365,builder floor,ajmer road, Ajmer Road,6238000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-servant-room-978-sq-ft-builder-floor-in-ajmer-road/9619996,978.0
2366,builder floor,ajmer road, Ajmer Road,4955000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-836-sq-ft-builder-floor-in-ajmer-road/9627885,836.0
2367,builder floor,ajmer road, Ajmer Road,3125000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-534-sq-ft-builder-floor-in-ajmer-road/9619943,534.0
2368,builder floor,ajmer road, Ajmer Road,4275000.0,1.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-5-bhk-666-sq-ft-builder-floor-in-ajmer-road/9619955,666.0
2369,builder floor,ajmer road, Ajmer Road,5147000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-785-sq-ft-builder-floor-in-ajmer-road/9619965,785.0
2370,builder floor,central jaipur, C-Scheme,28000000.0,3.0,3.0,2.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1995-sq-ft-builder-floor-in-c-scheme/9407630,1995.0
2371,builder floor,vaishali nagar, Vaishali Nagar,2307000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-546-sq-ft-builder-floor-in-vaishali-nagar/9546812,546.0
2372,builder floor,vaishali nagar, Vaishali Nagar,2808000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-900-sq-ft-builder-floor-in-vaishali-nagar/9546843,900.0
2373,builder floor,vaishali nagar, Vaishali Nagar,2900000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-919-sq-ft-builder-floor-in-vaishali-nagar/9546845,919.0
2374,builder floor,vaishali nagar, Vaishali Nagar,2509000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-700-sq-ft-builder-floor-in-vaishali-nagar/9546827,700.0
2375,builder floor,vaishali nagar, Vaishali Nagar,2907000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-978-sq-ft-builder-floor-in-vaishali-nagar/9546851,978.0
2376,builder floor,vaishali nagar, Vaishali Nagar,2600000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-715-sq-ft-builder-floor-in-vaishali-nagar/9546828,715.0
2377,builder floor,sodala, Sodala,6500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-sodala/8588158,1400.0
2378,builder floor,vaishali nagar, Vaishali Nagar,15900000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2440-sq-ft-builder-floor-in-vaishali-nagar/9344400,2440.0
2380,builder floor,sodala, Sodala,5500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1300-sq-ft-builder-floor-in-sodala/9226979,1300.0
2382,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3962000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213034,955.0
2383,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3982000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213038,955.0
2384,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3900000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213027,955.0
2385,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3864000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213022,955.0
2386,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3925000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213029,955.0
2387,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3952000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213032,955.0
2388,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3990000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213039,955.0
2389,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3935000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213030,955.0
2390,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3946000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213031,955.0
2391,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3823000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213018,955.0
2392,builder floor,vaishali nagar, Vaishali Nagar,2003000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1239-sq-ft-builder-floor-in-vaishali-nagar/9513967,1239.0
2393,builder floor,vaishali nagar, Vaishali Nagar,2006000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1305-sq-ft-builder-floor-in-vaishali-nagar/9513970,1305.0
2394,builder floor,vaishali nagar, Vaishali Nagar,2100000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1349-sq-ft-builder-floor-in-vaishali-nagar/9513974,1349.0
2395,builder floor,vaishali nagar, Vaishali Nagar,2102000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1356-sq-ft-builder-floor-in-vaishali-nagar/9513978,1356.0
2396,builder floor,vaishali nagar, Vaishali Nagar,2103000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1369-sq-ft-builder-floor-in-vaishali-nagar/9513979,1369.0
2397,builder floor,vaishali nagar, Vaishali Nagar,2108000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1378-sq-ft-builder-floor-in-vaishali-nagar/9513980,1378.0
2398,builder floor,vaishali nagar, Vaishali Nagar,2109000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1389-sq-ft-builder-floor-in-vaishali-nagar/9513981,1389.0
2399,builder floor,vaishali nagar, Vaishali Nagar,2309000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1478-sq-ft-builder-floor-in-vaishali-nagar/9513984,1478.0
2400,builder floor,vaishali nagar, Vaishali Nagar,2408000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1528-sq-ft-builder-floor-in-vaishali-nagar/9513991,1528.0
2401,builder floor,vaishali nagar, Vaishali Nagar,2407000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1546-sq-ft-builder-floor-in-vaishali-nagar/9513994,1546.0
2402,builder floor,vaishali nagar, Vaishali Nagar,2506000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1629-sq-ft-builder-floor-in-vaishali-nagar/9513998,1629.0
2403,builder floor,vaishali nagar, Vaishali Nagar,2603000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-builder-floor-in-vaishali-nagar/9514003,1700.0
2404,builder floor,vaishali nagar, Vaishali Nagar,2608000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1756-sq-ft-builder-floor-in-vaishali-nagar/9514006,1756.0
2406,builder floor,shyam nagar, Shyam Nagar,12100000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1850-sq-ft-builder-floor-in-shyam-nagar/8336134,1850.0
2407,builder floor,sodala, Sodala,13000000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2000-sq-ft-builder-floor-in-sodala/8609786,2000.0
2408,builder floor,jagatpura, Jagatpura,6497000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1548-sq-ft-builder-floor-in-jagatpura/9078987,1548.0
2409,builder floor,vaishali nagar, Vaishali Nagar,15600000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2410-sq-ft-builder-floor-in-vaishali-nagar/9344385,2410.0
2410,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3875000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213023,955.0
2411,builder floor,mansarovar, Mansarovar Extension,3500000.0,3.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1300-sq-ft-builder-floor-in-mansarovar-extension/9169945,1130.0
2412,builder floor,vaishali nagar, Vaishali Nagar,2403000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-builder-floor-in-vaishali-nagar/9513988,1500.0
2413,builder floor,vaishali nagar, Vaishali Nagar,2502000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1578-sq-ft-builder-floor-in-vaishali-nagar/9513997,1578.0
2414,builder floor,vaishali nagar, Vaishali Nagar,2509000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1667-sq-ft-builder-floor-in-vaishali-nagar/9514000,1667.0
2415,builder floor,vaishali nagar, Vaishali Nagar,2700000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1778-sq-ft-builder-floor-in-vaishali-nagar/9514007,1778.0
2416,builder floor,vaishali nagar, Vaishali Nagar,2503000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1599-sq-ft-builder-floor-in-vaishali-nagar/9514015,1599.0
2417,builder floor,vaishali nagar, Vaishali Nagar,2507000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1645-sq-ft-builder-floor-in-vaishali-nagar/9513999,1645.0
2418,builder floor,central jaipur, C-Scheme,28000000.0,3.0,3.0,2.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2015-sq-ft-builder-floor-in-c-scheme/9407639,2015.0
2420,builder floor,central jaipur, C-Scheme,28000000.0,3.0,3.0,2.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2020-sq-ft-builder-floor-in-c-scheme/9407626,2020.0
2422,builder floor,vaishali nagar, Vaishali Nagar,2305000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-528-sq-ft-builder-floor-in-vaishali-nagar/9546810,528.0
2423,builder floor,vaishali nagar, Vaishali Nagar,2908000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-985-sq-ft-builder-floor-in-vaishali-nagar/9546852,985.0
2424,builder floor,vaishali nagar, Vaishali Nagar,2909000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-999-sq-ft-builder-floor-in-vaishali-nagar/9546806,999.0
2425,builder floor,vaishali nagar, Vaishali Nagar,2800000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-855-sq-ft-builder-floor-in-vaishali-nagar/9546860,855.0
2426,builder floor,vaishali nagar, Vaishali Nagar,2807000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-899-sq-ft-builder-floor-in-vaishali-nagar/9546842,899.0
2427,builder floor,vaishali nagar, Vaishali Nagar,2704000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-800-sq-ft-builder-floor-in-vaishali-nagar/9546836,800.0
2428,builder floor,vaishali nagar, Vaishali Nagar,2606000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-755-sq-ft-builder-floor-in-vaishali-nagar/9546831,755.0
2429,builder floor,vaishali nagar, Vaishali Nagar,2602000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-739-sq-ft-builder-floor-in-vaishali-nagar/9546829,739.0
2430,builder floor,vaishali nagar, Vaishali Nagar,2303000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-519-sq-ft-builder-floor-in-vaishali-nagar/9546809,519.0
2432,builder floor,sodala, Sodala,7000000.0,3.0,2.0,1.0,1.0,Furnished,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-builder-floor-in-sodala/8451667,1500.0
2433,builder floor,sodala, Sodala,5500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-sodala/8855622,1400.0
2434,builder floor,sodala, Sodala,4600000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-builder-floor-in-sodala/8421707,1000.0
2436,builder floor,vaishali nagar, Vaishali Nagar,15500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2495-sq-ft-builder-floor-in-vaishali-nagar/9344448,2495.0
2437,builder floor,vaishali nagar, Vaishali Nagar,15500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2425-sq-ft-builder-floor-in-vaishali-nagar/9344421,2425.0
2438,builder floor,vaishali nagar, Vaishali Nagar,15800000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2430-sq-ft-builder-floor-in-vaishali-nagar/9344393,2430.0
2439,builder floor,vaishali nagar, Vaishali Nagar,15500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2465-sq-ft-builder-floor-in-vaishali-nagar/9344434,2465.0
2440,builder floor,mansarovar, Mansarovar Extension,15000000.0,4.0,3.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-2514-sq-ft-builder-floor-in-gurukripa-aashiyana/8194397,2186.0
2441,builder floor,mansarovar, Mansarovar Extension,6500000.0,4.0,4.0,,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-1650-sq-ft-builder-floor-in-mansarovar-extension/8528175,1434.0
2442,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3852000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213021,955.0
2443,builder floor,vaishali nagar, Vaishali Nagar,2008000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1325-sq-ft-builder-floor-in-vaishali-nagar/9513972,1325.0
2444,builder floor,vaishali nagar, Vaishali Nagar,2009000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1338-sq-ft-builder-floor-in-vaishali-nagar/9513973,1338.0
2445,builder floor,vaishali nagar, Vaishali Nagar,2300000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-vaishali-nagar/9513982,1400.0
2446,builder floor,vaishali nagar, Vaishali Nagar,2409000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1534-sq-ft-builder-floor-in-vaishali-nagar/9513993,1534.0
2447,builder floor,vaishali nagar, Vaishali Nagar,2605000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1739-sq-ft-builder-floor-in-vaishali-nagar/9514005,1739.0
2448,builder floor,vaishali nagar, Vaishali Nagar,2704000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-builder-floor-in-vaishali-nagar/9514017,1800.0
2451,builder floor,vaishali nagar, Vaishali Nagar,2706000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-819-sq-ft-builder-floor-in-vaishali-nagar/9546837,819.0
2452,builder floor,vaishali nagar, Vaishali Nagar,2809000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-905-sq-ft-builder-floor-in-vaishali-nagar/9546844,905.0
2453,builder floor,vaishali nagar, Vaishali Nagar,2608000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-778-sq-ft-builder-floor-in-vaishali-nagar/9546833,778.0
2454,builder floor,vaishali nagar, Vaishali Nagar,2507000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-696-sq-ft-builder-floor-in-vaishali-nagar/9546826,696.0
2455,builder floor,vaishali nagar, Vaishali Nagar,2503000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-655-sq-ft-builder-floor-in-vaishali-nagar/9546823,655.0
2456,builder floor,vaishali nagar, Vaishali Nagar,2303000.0,3.0,2.0,2.0,,Furnished,https://www.squareyards.com/resale-3-bhk-1419-sq-ft-builder-floor-in-vaishali-nagar/9513867,1419.0
2457,builder floor,vaishali nagar, Vaishali Nagar,2402000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-585-sq-ft-builder-floor-in-vaishali-nagar/9546816,585.0
2458,builder floor,vaishali nagar, Vaishali Nagar,2400000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-578-sq-ft-builder-floor-in-vaishali-nagar/9546815,578.0
2459,builder floor,vaishali nagar, Vaishali Nagar,2604000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-745-sq-ft-builder-floor-in-vaishali-nagar/9546830,745.0
2460,builder floor,vaishali nagar, Vaishali Nagar,2802000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-867-sq-ft-builder-floor-in-vaishali-nagar/9546839,867.0
2461,builder floor,vaishali nagar, Vaishali Nagar,2703000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-799-sq-ft-builder-floor-in-vaishali-nagar/9546835,799.0
2462,builder floor,sodala, Sodala,4000000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-builder-floor-in-sodala/8363682,1000.0
2463,builder floor,shyam nagar, Shyam Nagar,5500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-shyam-nagar/8410916,1400.0
2464,builder floor,vaishali nagar, Vaishali Nagar,15500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2455-sq-ft-builder-floor-in-vaishali-nagar/9344429,2455.0
2465,builder floor,mansarovar, Mansarovar Extension,5000000.0,3.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1265-sq-ft-builder-floor-in-siddhi-homes/9080741,1265.0
2466,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3913000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213028,955.0
2467,builder floor,central jaipur, Jawahar Nagar,12200000.0,3.0,3.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1950-sq-ft-builder-floor-in-jn-jawres-3b4s_bmja/8221304,1695.0
2469,builder floor,vaishali nagar, Vaishali Nagar,2702000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-785-sq-ft-builder-floor-in-vaishali-nagar/9546834,785.0
2470,builder floor,vaishali nagar, Vaishali Nagar,2709000.0,2.0,2.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-849-sq-ft-builder-floor-in-vaishali-nagar/9546858,849.0
2471,builder floor,sodala, Sodala,13000000.0,4.0,3.0,2.0,,Semi-Furnished,https://www.squareyards.com/resale-4-bhk-2200-sq-ft-builder-floor-in-sodala/8455414,2200.0
2472,builder floor,vaishali nagar, Vaishali Nagar,15500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2400-sq-ft-builder-floor-in-vaishali-nagar/9344455,2400.0
2473,builder floor,vaishali nagar, Vaishali Nagar,15500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-servant-room-2435-sq-ft-builder-floor-in-vaishali-nagar/9344425,2435.0
2474,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3894000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213024,955.0
2475,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3882000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213026,955.0
2476,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3840000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213020,955.0
2477,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3835000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213019,955.0
2478,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3972000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213036,955.0
2479,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3800000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-950-sq-ft-builder-floor-in-gurjar-ki-thadi/8423085,950.0
